,synchronicity_centrality,synchronicity_density,synchronicity_group_size,synchronicity_score,metronome_centrality,metronome_density,metronome_group_size,metronome_score,shares_centrality,shares_density,shares_group_size,shares_score,misinfo_centrality,misinfo_density,misinfo_group_size,misinfo_score,viral_centrality,viral_density,viral_group_size,viral_score,content_uniqueness_centrality,content_uniqueness_density,content_uniqueness_group_size,content_uniqueness_score,network_diversity_centrality,network_diversity_density,network_diversity_group_size,network_diversity_score,content_originality_centrality,content_originality_density,content_originality_group_size,content_originality_score,Archetype_ID
d06dfffeefaa22d35f6defb0bad9d36d,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.13025210084033614,0.1025042163525922,662,2.357934847000454,0.18256130790190736,0.11752508361204013,300,1.8976270912904414,0.0,0.0,0,0.0,0.030634573304157548,1.0,15,0.012875536480686695,0.0350140056022409,0.05073736366148241,654,0.175,0.0,0.0,0,0.0,1
db01b26292458d9379a8a1bc2d69aec5,0.07352941176470588,1.0,21,4.1588830833596715,0.031877213695395513,0.14762471975185912,819,1.0292046225400717,0.12184873949579832,0.1025042163525922,662,2.3324384599156054,0.15803814713896458,0.11752508361204013,300,1.9637878273455553,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.05182072829131653,0.05073736366148241,654,0.16551724137931034,0.0,0.0,0,0.0,1
faeb49e2b5747024683a94ac6feb0cf0,0.0,0.0,0,0.0,0.10743801652892561,0.14762471975185912,819,1.512894941489201,0.11624649859943978,0.1025042163525922,662,3.0580462303952816,0.03814713896457766,0.11752508361204013,300,2.7041505168397992,0.0,0.0,0,0.0,0.019693654266958426,1.0,10,0.03288958496476116,0.015406162464985995,0.05073736366148241,654,0.09018567639257294,0.0,0.0,0,0.0,1
ceab16e73b2bc8e07b0e4e3f20920992,0.0,0.0,0,0.0,0.20306965761511214,0.14762471975185912,819,1.2745956117588362,0.056022408963585436,0.1025042163525922,662,1.8920946026904804,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0087527352297593,1.0,5,0.08547008547008547,0.056022408963585436,0.05073736366148241,654,0.25925925925925924,0.0,0.0,0,0.0,2
2e8bb3c61c5e130df7377c6a5726ba9a,0.0,0.0,0,0.0,0.10861865407319952,0.14762471975185912,819,1.1351192716568157,0.03221288515406163,0.1025042163525922,662,1.568201724066995,0.02997275204359673,1.0,12,0.47712125471966244,0.0,0.0,0,0.0,0.010940919037199124,1.0,6,0.07462686567164178,0.012605042016806723,0.05073736366148241,654,0.7272727272727273,0.035460992907801414,1.0,6,0.45454545454545453,3
00fd7928a308c8944178dced97dab913,0.0,0.0,0,0.0,0.025974025974025972,0.14762471975185912,819,0.9502446090085304,0.12745098039215685,0.1025042163525922,662,2.824125833916549,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.030634573304157548,1.0,15,0.012925969447708578,0.036414565826330535,0.05073736366148241,654,0.3333333333333333,0.0070921985815602835,1.0,2,0.3548387096774194,3
8b890330b9d851d740d3536ac1567432,0.01838235294117647,1.0,6,2.772588722239781,0.03896103896103896,0.14762471975185912,819,1.956143022770438,0.11624649859943978,0.1025042163525922,662,2.9283958522567137,0.08991825613079019,0.11752508361204013,300,2.2380461031287955,0.0,0.0,0,0.0,0.01312910284463895,1.0,7,0.04847908745247148,0.011204481792717087,0.05073736366148241,654,0.0893371757925072,0.0,0.0,0,0.0,1
1534e6ddff88c13a8a005f9c57455df6,0.0,0.0,0,0.0,0.20425029515938606,0.14762471975185912,819,1.2925681675082956,0.12745098039215685,0.1025042163525922,662,2.673941998634088,0.08719346049046321,0.11752508361204013,300,2.3180633349627615,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.06980802792321117,0.0350140056022409,0.05073736366148241,654,0.1736842105263158,0.0,0.0,0,0.0,1
f99896d63985d5b00dbee11346bb1204,0.0,0.0,0,0.0,0.05903187721369539,0.14762471975185912,819,1.7378898707851187,0.15826330532212884,0.1025042163525922,662,2.5888317255942073,0.08174386920980926,0.11752508361204013,300,1.5797835966168101,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.02586206896551724,0.05182072829131653,0.05073736366148241,654,0.14482758620689656,0.028368794326241134,1.0,5,0.41379310344827586,3
78751128cc688dd52ba9ab7a7cc87253,0.0,0.0,0,0.0,0.030696576151121605,0.14762471975185912,819,1.0452384744319898,0.16666666666666666,0.1025042163525922,662,2.5514499979728753,0.08991825613079019,0.11752508361204013,300,2.326335860928751,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.047619047619047616,0.05073736366148241,654,0.14423076923076922,0.0,0.0,0,0.0,1
70a9d8c0da03e18756f0368de0e64909,0.0,0.0,0,0.0,0.1983471074380165,0.14762471975185912,819,1.2359481294383867,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
1414f4a4a777558e1c5f2739e40094af,0.0,0.0,0,0.0,0.2384887839433294,0.14762471975185912,819,1.4493720300792963,0.11484593837535013,0.1025042163525922,662,2.220108088040055,0.0326975476839237,1.0,13,0.6989700043360189,0.0,0.0,0,0.0,0.015317286652078774,1.0,8,0.058823529411764705,0.05042016806722689,0.05073736366148241,654,0.1694915254237288,0.0,0.0,0,0.0,2
52032de94b1d9e640cf80c5da40c65e6,0.0,0.0,0,0.0,0.10979929161747343,0.14762471975185912,819,1.1226663862939386,0.02100840336134454,0.1025042163525922,662,1.3010299956639813,0.051771117166212535,0.11752508361204013,300,1.2304489213782739,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.011204481792717087,0.05073736366148241,654,0.7333333333333333,0.0,0.0,0,0.0,1
be12080e29a86cb424102191936da643,0.0,0.0,0,0.0,0.2514757969303424,0.14762471975185912,819,1.389897483601952,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
ea4ea5e16c3865e2a8a5b9428c33d318,0.34191176470588236,1.0,94,0.6931471805599453,0.007083825265643447,0.14762471975185912,819,3.1069145021460103,0.12324929971988796,0.1025042163525922,662,2.271841606536499,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0392156862745098,0.05073736366148241,654,0.35714285714285715,0.0,0.0,0,0.0,4
326d0a2f1bc5a1ede446fcf5dc31ff2e,0.022058823529411763,0.6444444444444445,10,6.591673732008658,0.030696576151121605,0.14762471975185912,819,2.367742547593131,0.058823529411764705,0.1025042163525922,662,3.429752280002408,0.049046321525885554,0.11752508361204013,300,2.6009728956867484,0.0,0.0,0,0.0,0.03282275711159737,1.0,16,0.002153183635804368,0.04061624649859944,0.05073736366148241,654,0.28,0.0,0.0,0,0.0,1
5b7cdc6c53eb6c8bcfad4c658e8924d7,0.0,0.0,0,0.0,0.20543093270365997,0.14762471975185912,819,1.2894388440642213,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
fb4a5f8c3319aa373d868e69589481f9,0.34191176470588236,1.0,94,0.6931471805599453,0.0011806375442739079,0.14762471975185912,819,3.902942214445986,0.03361344537815126,0.1025042163525922,662,3.6765107102825536,0.09536784741144413,0.11752508361204013,300,2.404833716619938,0.0,0.0,0,0.0,0.01312910284463895,1.0,7,0.02221438645980254,0.02661064425770308,0.05073736366148241,654,0.09944751381215469,0.014184397163120567,1.0,3,0.46153846153846156,4
e3c9bc519238069e6962864b71f8c31a,0.34191176470588236,1.0,94,0.6931471805599453,0.2703659976387249,0.14762471975185912,819,1.4061145307906913,0.00980392156862745,0.1025042163525922,662,1.1760912590556813,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.025210084033613446,0.05073736366148241,654,0.5833333333333334,0.0,0.0,0,0.0,4
a433a0b6bb5d6df738d9e5fad5d736f8,0.0,0.0,0,0.0,0.20425029515938606,0.14762471975185912,819,1.275224476373656,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
e411cb9e84e7da41651327db389e7338,0.0,0.0,0,0.0,0.10861865407319952,0.14762471975185912,819,1.1333794169540066,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
94e0726d891e6b45dd4917a3a29b0227,0.0,0.0,0,0.0,0.26092089728453366,0.14762471975185912,819,1.4352566153346102,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
26add9d078527eb663b4815458c7477c,0.0,0.0,0,0.0,0.26682408500590316,0.14762471975185912,819,1.4219161714109094,0.12464985994397759,0.1025042163525922,662,2.2600713879850747,0.021798365122615803,1.0,9,0.7781512503836436,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.07983193277310924,0.05073736366148241,654,0.2222222222222222,0.0,0.0,0,0.0,2
f210c38715f8ab5aae3aebc9ed1f0404,0.1323529411764706,1.0,37,2.1972245773362196,0.03541912632821723,0.14762471975185912,819,2.0761812761159884,0.11624649859943978,0.1025042163525922,662,2.931457870689005,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.015317286652078774,1.0,8,0.010570824524312896,0.046218487394957986,0.05073736366148241,654,0.13513513513513514,0.035460992907801414,1.0,6,0.47619047619047616,3
09605fc0dabc0212d5566b001e4fe94d,0.09191176470588235,1.0,26,1.3862943611198906,0.19716646989374262,0.14762471975185912,819,1.4677318690055747,0.12184873949579832,0.1025042163525922,662,2.7505083948513462,0.16893732970027248,0.11752508361204013,300,1.9590413923210936,0.0,0.0,0,0.0,0.010940919037199124,1.0,6,0.06222865412445731,0.06582633053221289,0.05073736366148241,654,0.24770642201834864,0.0,0.0,0,0.0,1
dbf00cd0ba678e9c2d43bad867f732bf,0.0,0.0,0,0.0,0.2680047225501771,0.14762471975185912,819,1.422224390569051,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
bedad20110f83a827f53735338b6f4bb,0.0,0.0,0,0.0,0.1818181818181818,0.14762471975185912,819,1.2278711585258384,0.05742296918767507,0.1025042163525922,662,1.8750612633917,0.08446866485013624,0.11752508361204013,300,1.6127838567197355,0.0,0.0,0,0.0,0.0087527352297593,1.0,5,0.0707070707070707,0.05322128851540616,0.05073736366148241,654,0.25862068965517243,0.0,0.0,0,0.0,1
a330b58b2c466866c73506dfab0de0bb,0.1323529411764706,1.0,37,2.1972245773362196,0.09208972845336481,0.14762471975185912,819,1.6420659797166068,0.11484593837535013,0.1025042163525922,662,2.303196057420489,0.024523160762942777,1.0,10,0.3010299956639812,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.08278145695364239,0.056022408963585436,0.05073736366148241,654,0.2619047619047619,0.0,0.0,0,0.0,4
7d004a92be94979b8a75e8df09af69b7,0.0,0.0,0,0.0,0.09208972845336481,0.14762471975185912,819,1.6126293437038148,0.15966386554621848,0.1025042163525922,662,2.4785664955938436,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.06134969325153374,0.04061624649859944,0.05073736366148241,654,0.12751677852348994,0.0,0.0,0,0.0,2
d9acc4da8bfedac7f969934f048434eb,0.0,0.0,0,0.0,0.04132231404958678,0.14762471975185912,819,1.9812717876143486,0.14985994397759103,0.1025042163525922,662,2.6263403673750423,0.024523160762942777,0.11752508361204013,300,1.1139433523068367,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.06022408963585434,0.05073736366148241,654,0.25,0.0,0.0,0,0.0,1
8d5588a812455beddafec9db8dfb255a,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.09663865546218488,0.1025042163525922,662,2.110589710299249,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.015037593984962405,0.04201680672268908,0.05073736366148241,654,0.2765957446808511,0.0,0.0,0,0.0,2
4f15c8d403a6f89fc8be1126649669b1,0.0,0.0,0,0.0,0.20306965761511214,0.14762471975185912,819,1.297522224611933,0.012605042016806723,0.1025042163525922,662,1.0791812460476249,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.023809523809523808,0.05073736366148241,654,0.5,0.0,0.0,0,0.0,2
7ab1a9ac3c674a6a28e5656ba13d2346,0.0,0.0,0,0.0,0.19716646989374262,0.14762471975185912,819,1.4649723038680833,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
96c8dffb29c65cd1905239dc64196f03,0.07352941176470588,1.0,21,4.1588830833596715,0.0,0.0,1,4.138014618233927,0.011204481792717087,0.1025042163525922,662,4.383258681708175,0.024523160762942777,1.0,10,0.3010299956639812,0.0,0.0,0,0.0,0.03282275711159737,1.0,16,0.002193320653198307,0.03081232492997199,0.05073736366148241,654,0.43478260869565216,0.014184397163120567,1.0,3,0.3585434173669468,3
a00719d1b9bf8d2619e1e3d5a90c752d,0.0,0.0,0,0.0,0.10861865407319952,0.14762471975185912,819,1.136814209497821,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
639f5513480e2b20b028cfba164bb80b,0.09191176470588235,1.0,26,1.3862943611198906,0.008264462809917356,0.3241106719367589,23,0.7955808843779029,0.036414565826330535,0.1025042163525922,662,3.6489451821656727,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0350109409190372,1.0,17,0.00018037518037518038,0.04061624649859944,0.05073736366148241,654,0.4,0.0070921985815602835,1.0,2,0.030303030303030304,3
d60aa38f62b4977426b70944af4aff72,0.0,0.0,0,0.0,0.256198347107438,0.14762471975185912,819,1.4368967906619154,0.023809523809523808,0.1025042163525922,662,1.591064607026499,0.0326975476839237,1.0,13,0.8450980400142568,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.018207282913165267,0.05073736366148241,654,0.5294117647058824,0.0,0.0,0,0.0,2
3fb6b4d2955a9e0820ff728faf6e2ba8,0.0,0.0,0,0.0,0.26682408500590316,0.14762471975185912,819,1.4202800237550228,0.06862745098039216,0.1025042163525922,662,1.9867717342662448,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.06162464985994398,0.05073736366148241,654,0.2028985507246377,0.0,0.0,0,0.0,2
9ea92205a9058af82649d2e580ae8201,0.0,0.0,0,0.0,0.20188902007083825,0.14762471975185912,819,1.2517835801899888,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
bb1fa1f3e0f9cfc9cda9e90718a243cc,0.0,0.0,0,0.0,0.04132231404958678,0.14762471975185912,819,1.9003882107603525,0.056022408963585436,0.1025042163525922,662,1.8692317197309762,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.03221288515406163,0.05073736366148241,654,0.3783783783783784,0.0,0.0,0,0.0,2
5b88a3ae4d93e847f896094c95c35bab,0.0,0.0,0,0.0,0.22195985832349469,0.14762471975185912,819,1.4559405150766387,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
e6996b975ad7861cece7da5a67b15f90,0.0,0.0,0,0.0,0.21251475796930341,0.14762471975185912,819,1.3754740170033182,0.00980392156862745,0.1025042163525922,662,1.1139433523068367,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0350140056022409,0.05073736366148241,654,0.7,0.0,0.0,0,0.0,2
555f0f27528cfdafe9c12a316def419c,0.0,0.0,0,0.0,0.031877213695395513,0.14762471975185912,819,1.0306714998106887,0.09803921568627451,0.1025042163525922,662,2.100370545117563,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.002188183807439825,1.0,2,0.08571428571428572,0.06862745098039216,0.05073736366148241,654,0.2,0.0,0.0,0,0.0,2
71857d50fb974950023be0569f770622,0.0,0.0,0,0.0,0.19126328217237307,0.14762471975185912,819,1.4732326558636128,0.16666666666666666,0.1025042163525922,662,2.5490032620257876,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.010940919037199124,1.0,6,0.07481296758104738,0.0784313725490196,0.05073736366148241,654,0.21739130434782608,0.0,0.0,0,0.0,2
3048bfe2dba0dfa4c6458b70567668a1,0.0,0.0,0,0.0,0.2384887839433294,0.14762471975185912,819,1.4492936641278809,0.11484593837535013,0.1025042163525922,662,2.311753861055754,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.08108108108108109,0.05042016806722689,0.05073736366148241,654,0.2641509433962264,0.0,0.0,0,0.0,2
b0393c54e05dbac50190d1e247780065,0.0,0.0,0,0.0,0.20070838252656434,0.14762471975185912,819,1.3021401051398345,0.15406162464985995,0.1025042163525922,662,2.4578818967339924,0.17166212534059944,0.11752508361204013,300,1.8573324964312685,0.0,0.0,0,0.0,0.01312910284463895,1.0,7,0.027210884353741496,0.0350140056022409,0.05073736366148241,654,0.175,0.0,0.0,0,0.0,1
893874da7344daaa00b8b5b3dc295b59,0.0,0.0,0,0.0,0.034238488783943324,0.14762471975185912,819,2.140585676279348,0.037815126050420166,0.1025042163525922,662,1.6334684555795864,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.045454545454545456,0.06442577030812326,0.05073736366148241,654,0.25,0.04964539007092199,1.0,8,0.375,3
74ce4ba0ef6c0d51e6a508b0bb2d37b8,0.011029411764705881,0.7333333333333333,6,13.621371043387192,0.08028335301062574,0.14762471975185912,819,1.6979542804224323,0.06582633053221289,0.1025042163525922,662,3.3529539117100877,0.11444141689373297,0.11752508361204013,300,2.0827853703164503,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.028011204481792718,0.05073736366148241,654,0.09770114942528736,0.0,0.0,0,0.0,1
2d19dbe304de444f8d0256f09ad4907e,0.0,0.0,0,0.0,0.26564344746162927,0.14762471975185912,819,1.4150729583626167,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
bb7a09e4926d64ab872aade2687e6fdd,0.0,0.0,0,0.0,0.2680047225501771,0.14762471975185912,819,1.4092947390461672,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
4bd8ba58bff8ab1040bb280b3294053a,0.09191176470588235,1.0,26,1.3862943611198906,0.0448642266824085,0.14762471975185912,819,1.821955601895281,0.03361344537815126,0.1025042163525922,662,1.6901960800285136,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.01312910284463895,1.0,7,0.021505376344086023,0.028011204481792718,0.05073736366148241,654,0.5714285714285714,0.0070921985815602835,1.0,2,0.2222222222222222,3
668379871f925925b75be1d8aeed1a26,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.15826330532212884,0.1025042163525922,662,2.5998830720736876,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.009900990099009901,0.058823529411764705,0.05073736366148241,654,0.19117647058823528,0.0,0.0,0,0.0,2
af7b465c4c70bf6b7d543c303f509024,0.0,0.0,0,0.0,0.269185360094451,0.14762471975185912,819,1.427922091536405,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
55e2639a3c1c27bbbc245d63081b0117,0.0,0.0,0,0.0,0.26092089728453366,0.14762471975185912,819,1.4343216411137365,0.01680672268907563,1.0,13,0.47712125471966244,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.07282913165266107,1.0,53,1.0,0.0,0.0,0,0.0,0
036dd9c2c985d16f761e93ce7fe79919,0.025735294117647058,0.6444444444444445,10,6.437751649736401,0.2408500590318772,0.14762471975185912,819,1.3865451851821113,0.11764705882352941,0.1025042163525922,662,2.9469432706978256,0.09264305177111716,0.11752508361204013,300,2.4216039268698313,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.09647495361781076,0.0028011204481792717,0.6,5,0.07142857142857142,0.0,0.0,0,0.0,1
aeb34c08a5be6132fc90e12cd104eec6,0.0,0.0,0,0.0,0.11097992916174734,0.14762471975185912,819,1.1098253354444199,0.09943977591036415,0.1025042163525922,662,2.123851640967086,0.12261580381471389,0.11752508361204013,300,1.792391689498254,0.0,0.0,0,0.0,0.006564551422319475,1.0,4,0.07692307692307693,0.08403361344537816,0.05073736366148241,654,0.23076923076923078,0.0,0.0,0,0.0,1
f56830a5e82107ec639d522c5a19c7d2,0.0,0.0,0,0.0,0.09208972845336481,0.14762471975185912,819,1.6120882563611088,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
b48562d0c77616292f4980a12b44a041,0.0,0.0,0,0.0,0.21723730814639905,0.14762471975185912,819,1.3764320094128497,0.025210084033613446,0.1025042163525922,662,1.4913616938342726,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0087527352297593,1.0,5,0.07142857142857142,0.03361344537815126,0.05073736366148241,654,0.42857142857142855,0.0,0.0,0,0.0,2
246d64b57def966c65ea0a28540e0939,0.025735294117647058,0.6444444444444445,10,6.437751649736401,0.04604486422668241,0.14762471975185912,819,1.8122124121046472,0.16106442577030813,0.1025042163525922,662,2.5728716022004803,0.021798365122615803,1.0,9,0.7781512503836436,0.0,0.0,0,0.0,0.019693654266958426,1.0,10,0.0327455919395466,0.03081232492997199,0.05073736366148241,654,0.11979166666666667,0.0,0.0,0,0.0,2
3505e2a48a426674e839996f69bb41ce,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.1330532212885154,0.1025042163525922,662,2.66838591669,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.03282275711159737,1.0,16,0.002109704641350211,0.046218487394957986,0.05073736366148241,654,0.3048780487804878,0.05673758865248227,1.0,9,0.3333333333333333,3
31f49a13b6ea413aab34aa1e885a65b9,0.0,0.0,0,0.0,0.24203069657615112,0.14762471975185912,819,1.3870959763135364,0.1484593837535014,0.1025042163525922,662,2.4313637641589874,0.18528610354223432,0.11752508361204013,300,1.8976270912904414,0.0,0.0,0,0.0,0.015317286652078774,1.0,8,0.059375,0.05322128851540616,0.05073736366148241,654,0.16233766233766234,0.0,0.0,0,0.0,1
8ea5b39b4ec942cb7f80832de4f3c0f1,0.34191176470588236,1.0,94,0.6931471805599453,0.1983471074380165,0.14762471975185912,819,1.3048991748712624,0.09523809523809523,0.1025042163525922,662,3.1838390370564214,0.027247956403269755,0.11752508361204013,300,1.0791812460476249,0.0,0.0,0,0.0,0.015317286652078774,1.0,8,0.025261860751694395,0.0546218487394958,0.05073736366148241,654,0.14705882352941177,0.0,0.0,0,0.0,4
8786e7cefa6532b7bc76315480a54f3c,0.0,0.0,0,0.0,0.20188902007083825,0.14762471975185912,819,1.2476011571715642,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
35528638b55f8ac27e6b17d868041e5a,0.0,0.0,0,0.0,0.20425029515938606,0.14762471975185912,819,1.2674263833511168,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0
fe35155d032b6fc2f1576dabf4e832b8,0.0,0.0,0,0.0,0.20425029515938606,0.14762471975185912,819,1.2632603555737723,0.028011204481792718,1.0,21,0.3010299956639812,0.024523160762942777,1.0,10,0.3010299956639812,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.07282913165266107,1.0,53,1.0,0.0,0.0,0,0.0,0
1967c4356e3314d52bcbf5af8ee95170,0.1323529411764706,1.0,37,2.1972245773362196,0.030696576151121605,0.14762471975185912,819,2.332143022230491,0.09523809523809523,0.1025042163525922,662,3.162862993321926,0.10081743869209808,0.11752508361204013,300,2.184691430817599,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.0841404358353511,0.046218487394957986,0.05073736366148241,654,0.13522012578616352,0.0,0.0,0,0.0,1
33cdd35037b95ad3353142da556b68e8,0.0,0.0,0,0.0,0.2680047225501771,0.14762471975185912,819,1.4269387077185272,0.01680672268907563,1.0,13,0.47712125471966244,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.07282913165266107,1.0,53,1.0,0.0,0.0,0,0.0,0
01642d1a0ebc95e3be57710a9e077dd7,0.34191176470588236,1.0,94,0.6931471805599453,0.04250295159386068,0.14762471975185912,819,1.9143253823025987,0.04201680672268908,0.1025042163525922,662,3.5733358400660675,0.08446866485013624,0.11752508361204013,300,2.369215857410143,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.04951219512195122,0.028011204481792718,0.05073736366148241,654,0.09787234042553192,0.0,0.0,0,0.0,4
e90462eb4e520df5797006db972de6c8,0.0,0.0,0,0.0,0.20425029515938606,0.14762471975185912,819,1.2728495408385327,0.09943977591036415,0.1025042163525922,662,2.161368002234975,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.07017543859649122,0.025210084033613446,0.05073736366148241,654,0.5833333333333334,0.0,0.0,0,0.0,2
826c407c3fc0646f32523e05bd57b459,0.07352941176470588,1.0,21,4.1588830833596715,0.09327036599763872,0.14762471975185912,819,1.616616213782406,0.11484593837535013,0.1025042163525922,662,2.8898617212581885,0.06267029972752043,0.11752508361204013,300,2.530199698203082,0.0,0.0,0,0.0,0.0087527352297593,1.0,5,0.08503401360544217,0.025210084033613446,0.05073736366148241,654,0.11180124223602485,0.0,0.0,0,0.0,1
cf6a8062a7c9668d3fbcb7788ceff993,0.0,0.0,0,0.0,0.004722550177095631,0.14762471975185912,819,3.4151600863116056,0.036414565826330535,0.1025042163525922,662,1.7075701760979363,0.0326975476839237,1.0,13,0.6989700043360189,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.037815126050420166,0.05073736366148241,654,0.3888888888888889,0.0,0.0,0,0.0,2
599aaf7214d2d9dc2fed75f9d9e06283,0.0,0.0,0,0.0,0.04368358913813459,0.14762471975185912,819,1.8288046027337517,0.14285714285714285,0.1025042163525922,662,2.649334858712142,0.08446866485013624,0.11752508361204013,300,1.591064607026499,0.0,0.0,0,0.0,0.00437636761487965,1.0,3,0.07868020304568528,0.05322128851540616,0.05073736366148241,654,0.1871345029239766,0.0,0.0,0,0.0,1
b3b14f13310f20d299b3170c81fe6a79,0.0,0.0,0,0.0,0.03778040141676505,0.14762471975185912,819,1.0598130163979824,0.06862745098039216,0.1025042163525922,662,3.346157302232008,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.010940919037199124,1.0,6,0.0026761819803746653,0.04481792717086835,0.05073736366148241,654,0.2923076923076923,0.0,0.0,0,0.0,2
